Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Core,20/02/2023,Grants Expenditure,Capital Directorate,BOLTON METRO BOROUGH COUNCIL,CL058695,"9,903,319.00",Capital grants - Local Government
Department for Education,Core,20/02/2023,Grants Expenditure,Capital Directorate,MEDWAY COUNCIL,CL058696,"7,188,479.00",Capital grants - Local Government
Department for Education,Core,08/02/2023,Grants Expenditure,Capital Directorate,LINCOLNSHIRE COUNTY COUNCIL,D-CINV003911,"89,838.08",Capital Grant - Local Government
Department for Education,Core,08/02/2023,Grants Expenditure,Capital Directorate,SOUTHWARK LONDON BOROUGH COUNCIL,D-CINV003912,"35,568.52",Capital Grant - Local Government
Department for Education,Core,22/02/2023,Grants Expenditure,Capital Directorate,NORTHUMBERLAND COUNTY COUNCIL,D-CINV003917,"132,288.11",Capital Grant - Local Government
Department for Education,Core,08/02/2023,Grants Expenditure,Capital Directorate,NORTH LINCOLNSHIRE COUNCIL,D-CINV003919,"510,318.27",Capital Grant - Local Government
Department for Education,Core,08/02/2023,Grants Expenditure,Capital Directorate,SOUTHWARK LONDON BOROUGH COUNCIL,D-CINV003920,"29,954.00",Capital Grant - Local Government
Department for Education,Core,08/02/2023,Grants Expenditure,Capital Directorate,Newcastle upon Tyne City Council,D-CINV003922,"246,952.30",Capital Grant - Local Government
Department for Education,Core,08/02/2023,Grants Expenditure,Capital Directorate,Somerset County Council,D-CINV003928,"60,445.69",Capital Grant - Local Government
Department for Education,Core,22/02/2023,Grants Expenditure,Capital Directorate,SHROPSHIRE COUNCIL,D-CINV004000,"115,311.96",Capital Grant - Local Government
Department for Education,Core,06/02/2023,Grants Income,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV051367,"63,005.50",Capital Contribution
Department for Education,Core,24/02/2023,Grants Income,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV051488,"41,607.92",Capital Contribution
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,PSBP Midlands Limited,D-PINV052385,"-16,237.06",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,PSBP Midlands Limited,D-PINV052385,"-2,857.15",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,PSBP Midlands Limited,D-PINV052385,"3,596.81",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,PSBP Midlands Limited,D-PINV052385,"1,259,786.27",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV052384,"-10,604.66",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV052384,"2,206.91",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV052384,"3,282.41",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV052384,"1,238,079.87",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV052387,"-7,802.88",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV052387,"-6,072.44",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV052387,"1,627.68",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV052387,"4,754.30",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV052387,"5,686.67",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV052387,"1,038,784.32",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,GT Neps Limited,D-PINV052383,"-8,057.34",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,GT Neps Limited,D-PINV052383,-457.2,Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,GT Neps Limited,D-PINV052383,580.97,Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,GT Neps Limited,D-PINV052383,"3,700.85",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,GT Neps Limited,D-PINV052383,"1,132,724.83",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV052388,"-14,653.42",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV052388,201.9,Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV052388,"1,662.31",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV052388,"13,117.71",Service element of lease
Department for Education,Core,20/02/2023,Other Goods & Services,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV052388,"1,104,615.56",Service element of lease
Department for Education,Core,08/02/2023,Grants Expenditure,Capital Directorate,Stockton Borough Council - All Saints Academy,D-CINV003929,"91,204.77",Current grants - Local Government
Department for Education,Core,15/02/2023,Grants Expenditure,Capital Directorate,STMC BIRMINGHAM DIOCESE ACCOUNT,D-CINV003935,"100,532.36",Current grants - Local Government
Department for Education,Core,15/02/2023,Grants Expenditure,Capital Directorate,REDCAR PFI,D-CINV003937,"191,168.10",Current grants - Local Government
Department for Education,Core,24/02/2023,Other Goods & Services,Capital Directorate,Bloom Procurement Services Ltd,D-PINV052563,"28,939.58",Professional Services
Department for Education,Core,02/02/2023,Other Goods & Services,Capital Directorate,RIDER LEVETT BUCKNALL UK LTD,D-PINV052004,"206,416.16",Professional Services - Property Services
Department for Education,Core,09/02/2023,Consultancy,Capital Directorate,COGNIZANT WORLDWIDE LIMITED,D-PINV052205,"44,010.00",Consultancy - IT/IS
Department for Education,Core,17/02/2023,Other Goods & Services,Capital Directorate,Arcadis LLP,D-PINV052397,"56,272.54",Professional Services - Property Services
Department for Education,Core,03/02/2023,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV052030,"528,884.87",Capital grants - Academy Trust
Department for Education,Core,07/02/2023,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV052137,"1,041,567.43",Capital grants - Academy Trust
Department for Education,Core,08/02/2023,Grants Expenditure,Capital Directorate,Kier Construction Central,D-PINV052138,"43,739.20",Capital grants - Academy Trust
Department for Education,Core,09/02/2023,Grants Expenditure,Capital Directorate,Kier Construction Southern,D-PINV052211,"942,958.57",Capital grants - Academy Trust
Department for Education,Core,09/02/2023,Grants Expenditure,Capital Directorate,Kier Construction Southern,D-PINV052226,"313,846.32",Capital grants - Academy Trust
Department for Education,Core,23/02/2023,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV052214,"302,330.56",Capital grants - Academy Trust
Department for Education,Core,09/02/2023,Grants Expenditure,Capital Directorate,Tilbury Douglas Construction Limited,D-PINV052212,"66,270.53",Capital grants - Academy Trust
Department for Education,Core,09/02/2023,Grants Expenditure,Capital Directorate,ISG DEVELOPMENTS LIMITED,D-PINV052255,"68,744.88",Capital grants - Academy Trust
Department for Education,Core,15/02/2023,Grants Expenditure,Capital Directorate,ISG DEVELOPMENTS LIMITED,D-PINV052338,"549,061.32",Capital grants - Academy Trust
Department for Education,Core,27/02/2023,Grants Expenditure,Capital Directorate,Morgan Sindall Construction & Infrastructure Ltd,D-PINV052392,"534,696.68",Capital grants - Academy Trust
Department for Education,Core,22/02/2023,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV052408,"1,650,968.26",Capital grants - Academy Trust
Department for Education,Core,20/02/2023,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV052413,"862,949.33",Capital grants - Academy Trust
Department for Education,Core,17/02/2023,Grants Expenditure,Capital Directorate,Galliford Try Building Ltd,D-PINV052410,"1,117,014.16",Capital grants - Academy Trust
Department for Education,Core,23/02/2023,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV052466,"333,773.78",Capital grants - Academy Trust
Department for Education,Core,22/02/2023,Grants Expenditure,Capital Directorate,Kier Construction Eastern,D-PINV052507,"148,089.86",Capital grants - Academy Trust
Department for Education,Core,22/02/2023,Grants Expenditure,Capital Directorate,Kier Construction Eastern,D-PINV052504,"796,839.37",Capital grants - Academy Trust
Department for Education,Core,22/02/2023,Grants Expenditure,Capital Directorate,Algeco UK Limited,D-PINV052496,"53,746.14",Capital grants - Academy Trust
Department for Education,Core,22/02/2023,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV052544,"364,119.60",Capital grants - Academy Trust
Department for Education,Core,02/02/2023,Grants Expenditure,Capital Directorate,Mott MacDonald Ltd,D-PINV051866,"29,809.20",Capital grants - Academy Trust
Department for Education,Core,02/02/2023,Grants Expenditure,Capital Directorate,Wood Group UK Limited,D-PINV051898,"27,668.57",Capital grants - Academy Trust
Department for Education,Core,01/02/2023,Grants Expenditure,Capital Directorate,REDS10 UK Limited,D-PINV051959,"400,304.40",Capital grants - Academy Trust
Department for Education,Core,02/02/2023,Grants Expenditure,Capital Directorate,Wood Group UK Limited,D-PINV051982,"26,084.71",Capital grants - Academy Trust
Department for Education,Core,02/02/2023,Grants Expenditure,Capital Directorate,Wood Group UK Limited,D-PINV051983,"34,039.73",Capital grants - Academy Trust
Department for Education,Core,02/02/2023,Grants Expenditure,Capital Directorate,REDS10 UK Limited,D-PINV052008,"27,778.13",Capital grants - Academy Trust
Department for Education,Core,03/02/2023,Grants Expenditure,Capital Directorate,Turner & Townsend,D-PINV052037,"31,070.27",Capital grants - Academy Trust
Department for Education,Core,03/02/2023,Grants Expenditure,Capital Directorate,Turner & Townsend,D-PINV052039,"26,862.58",Capital grants - Academy Trust
Department for Education,Core,03/02/2023,Grants Expenditure,Capital Directorate,Turner & Townsend,D-PINV052038,"26,862.58",Capital grants - Academy Trust
Department for Education,Core,03/02/2023,Grants Expenditure,Capital Directorate,Turner & Townsend,D-PINV052041,"45,575.94",Capital grants - Academy Trust
Department for Education,Core,07/02/2023,Grants Expenditure,Capital Directorate,Mott MacDonald Ltd,D-PINV052103,"33,000.00",Capital grants - Academy Trust
Department for Education,Core,06/02/2023,Grants Expenditure,Capital Directorate,Mace Ltd,D-PINV051752,"32,028.96",Capital grants - Academy Trust
Department for Education,Core,06/02/2023,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV052012,"46,878.16",Capital grants - Academy Trust
Department for Education,Core,07/02/2023,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV052108,"25,672.44",Capital grants - Academy Trust
Department for Education,Core,06/02/2023,Grants Expenditure,Capital Directorate,RM PLC,D-PINV052043,"37,200.00",Capital grants - Academy Trust
Department for Education,Core,07/02/2023,Grants Expenditure,Capital Directorate,Eco Modular Buildings Limited,D-PINV052136,"127,615.20",Capital grants - Academy Trust
Department for Education,Core,07/02/2023,Grants Expenditure,Capital Directorate,Mace Ltd,D-PINV052058,"27,379.87",Capital grants - Academy Trust
Department for Education,Core,07/02/2023,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PINV052081,"64,360.13",Capital grants - Academy Trust
Department for Education,Core,07/02/2023,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PINV052080,"31,479.00",Capital grants - Academy Trust
Department for Education,Core,07/02/2023,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PINV052083,"31,060.96",Capital grants - Academy Trust
Department for Education,Core,17/02/2023,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV052209,"67,981.20",Capital grants - Academy Trust
Department for Education,Core,17/02/2023,Grants Expenditure,Capital Directorate,ARCADIS CONSULTING (UK) LIMITED,D-PINV052178,"53,067.42",Capital grants - Academy Trust
Department for Education,Core,10/02/2023,Grants Expenditure,Capital Directorate,GLEEDS MANAGEMENT SERVICES LIMITED,D-PINV052208,"31,697.69",Capital grants - Academy Trust
Department for Education,Core,17/02/2023,Grants Expenditure,Capital Directorate,GLEEDS MANAGEMENT SERVICES LIMITED,D-PINV052193,"69,197.40",Capital grants - Academy Trust
Department for Education,Core,17/02/2023,Grants Expenditure,Capital Directorate,GLEEDS MANAGEMENT SERVICES LIMITED,D-PINV052196,"36,750.00",Capital grants - Academy Trust
Department for Education,Core,09/02/2023,Grants Expenditure,Capital Directorate,Kier Construction Scotland,D-PINV052256,"1,509,472.75",Capital grants - Academy Trust
Department for Education,Core,13/02/2023,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV052297,"1,662,495.60",Capital grants - Academy Trust
Department for Education,Core,17/02/2023,Grants Expenditure,Capital Directorate,Mace Ltd,D-PINV052299,"37,497.00",Capital grants - Academy Trust
Department for Education,Core,17/02/2023,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV052302,"138,175.20",Capital grants - Academy Trust
Department for Education,Core,10/02/2023,Grants Expenditure,Capital Directorate,Baxall Construction Limited,D-PINV052279,"45,454.24",Capital grants - Academy Trust
Department for Education,Core,10/02/2023,Grants Expenditure,Capital Directorate,Mace Ltd,D-PINV052235,"26,909.96",Capital grants - Academy Trust
Department for Education,Core,10/02/2023,Grants Expenditure,Capital Directorate,Mace Ltd,D-PINV052249,"32,451.30",Capital grants - Academy Trust
Department for Education,Core,13/02/2023,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV052324,"78,736.92",Capital grants - Academy Trust
Department for Education,Core,14/02/2023,Grants Expenditure,Capital Directorate,Morgan Sindall Construction & Infrastructure Ltd,D-PINV052337,"134,646.34",Capital grants - Academy Trust
