Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BRITISH GAS SERVICES LIMITED,7099575,108229.31,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BRITISH TELECOM PLC,7099587,711692.49,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,IBM UNITED KINGDOM LTD,7099611,76549.95,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Flight Centre (UK) Limited,7099614,30513.86,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Her Majesty's Prison Service (NOMS) (MOJ),7099620,50388.33,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Ernst & Young LLP,7099623,773658.80,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,LONDON AMBULANCE SERVICE NHS TRUST,7099650,250034.47,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,London Underground Ltd (LUL NOMINEE BCV LTD),7099653,28185.51,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,MARSHALL OF CAMBRIDGE ENGINEERING LTD,7099665,26475.71,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,HER MAJESTY'S REVENUE AND CUSTOMS (HMRC),7099668,204561.86,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,REED SPECIALIST RECRUITMENT LIMITED,7099680,47619.05,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Cadent Gas Ltd,7099695,32501.51,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Randstad Solutions Limited,7099704,38774.96,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,MINISTRY OF DEFENCE (ROYAL NAVY),7099707,85580.52,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,RENTOKIL INITIAL (1896) LIMITED,7099710,76838.83,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,ROLLS ROYCE PLC,7099713,69669.45,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,SOUTH EAST COAST AMBULANCE SERVICE NHS FT,7099716,51105.55,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,SSE SERVICES PLC,7099719,95038.67,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,TRAIND UP RAILWAY RES LTD,7099737,456520.67,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,UNITED UTILITIES WATER LTD,7099740,25387.26,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,UK Power Networks Ltd,7099749,67766.46,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,TRAVIS PERKINS PLC,7099767,132811.26,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,VEOLIA ENVIRONNEMENT DEVELOPMENT CENTRE LTD,7099770,36207.74,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,ABINGDON & WITNEY COLLEGE,7099773,85100.38,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Western Power Distribution (SW) Plc,7099776,77439.98,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Virgin Trains Sales Ltd,7099779,26300.00,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,ACCESS TRAINING EAST MIDLANDS LTD,7099782,59139.10,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Achievement Training Limited,7099800,36053.98,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,ACTIVATE LEARNING,7099815,216511.06,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Activ First Limited,7099836,28615.26,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,ADA National College for Digital Skills,7099839,84952.45,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,ALWAYS CONSULT LTD,7099848,45540.22,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,ALDER TRAINING LTD,7099851,27858.38,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Code Nation Ltd,7099854,63429.28,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,ANGLIA RUSKIN UNIVERSITY,7099872,618595.89,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Aspire Development (UK) Ltd,7099881,65231.29,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,AURELIA TRAINING LTD,7099896,26937.23,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,ASSET TRAINING & CONSULTANCY LTD,7099911,32681.11,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,ASTON UNIVERSITY,7099914,191393.79,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BALTIC TRAINING SERVICES LTD,7099920,147001.32,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BABINGTON BUSINESS COLLEGE LTD,7099926,670852.66,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Babcock Training Ltd,7099929,1612020.19,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BARNSLEY COLLEGE,7099941,87532.31,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Babcock Skills Development & Training Ltd,7099944,89123.37,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BASINGSTOKE COLLEGE OF TECHNOLOGY,7099947,37710.33,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Barnet and Southgate College,7099950,39028.99,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BAUER RADIO LTD,7099956,59640.44,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BATH SPA UNIVERSITY,7099962,30600.00,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BATH COLLEGE,7099965,35979.93,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Barking & Dagenham College,7099971,122170.51,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Bespoke Professional Development & Training,7099977,55210.61,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BEDFORD COLLEGE,7099983,71606.22,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BLACKBURN COLLEGE,7099998,41425.84,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BCTG LIMITED,7100004,51309.36,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BLACKPOOL & THE FYLDE COLLEGE,7100010,203355.44,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BPP Actuarial Education Company Ltd,7100031,71142.72,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BPP University Ltd,7100034,421331.75,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BRADFORD COLLEGE,7100040,65240.66,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,B SKILL LTD,7100043,48358.85,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Bosch Automotive Service Solutions,7100046,26061.75,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Bridgwater and Taunton College,7100058,266343.92,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BROCKENHURST COLLEGE,7100064,33554.92,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Birmingham YMCA,7100070,32678.02,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BRITISH PRINTING INDUSTRIES FEDERATION,7100076,41776.55,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,CAMBRIDGE PROFESSIONAL ACADEMY LTD,7100085,40100.66,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BURNLEY COLLEGE,7100091,54867.03,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BROMLEY COLLEGE OF FURTHER & HE,7100094,29793.10,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Cambridge Regional College,7100097,68154.43,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BURTON & SOUTH DERBYSHIRE COLLEGE,7100100,46298.03,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,C.M.S. VOCATIONAL TRAINING LTD,7100103,31025.68,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Buttercups Training Limited,7100106,78748.08,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,CALDERDALE COLLEGE,7100109,28327.63,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BUCKINGHAMSHIRE NEW UNIVERSITY,7100112,203725.98,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,BUSY BEES NURSERIES LTD,7100115,52910.59,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,CAPITA PLC,7100127,782586.25,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,CANTERBURY CHRIST CHURCH UNIVERSITY,7100133,58415.89,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,CHESTERFIELD COLLEGE,7100139,102854.95,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,CATCH 22 CHARITY LTD,7100160,27159.60,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,CITB CONSTRUCTIONSKILLS,7100184,213825.78,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,NORWICH CITY COLLEGE OF FURTHER & HE,7100190,135709.12,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,CHICHESTER COLLEGE,7100196,127120.01,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,COLCHESTER INSTITUTE,7100199,75837.83,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,CITY UNIVERSITY OF LONDON,7100205,40400.04,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,UNITED COLLEGES GROUP,7100214,41025.39,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,CORNWALL COLLEGE,7100220,180549.43,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,CITY OF WOLVERHAMPTON COLLEGE,7100229,60661.97,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,COVENTRY UNIVERSITY,7100235,335881.33,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Complete Lean Solutions Ltd,7100238,33730.99,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Cranfield University,7100253,540768.54,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,CQM Training and Consultancy Ltd,7100256,190646.20,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Care Training East Midlands Limited,7100262,65425.10,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,DAMAR LTD,7100274,172109.02,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Coventry & Warwickshire Chambers of Comm Training,7100277,51029.98,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,DARLINGTON COLLEGE,7100286,52260.82,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,CSR Scientific Training Limited,7100289,66752.17,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,D Mantle Limited,7100292,141477.14,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,DAWN HODGE ASSOCIATES LTD,7100295,60278.16,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,DERBY COLLEGE,7100298,84290.71,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,DERBYSHIRE COUNTY COUNCIL,7100304,26262.16,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,DEVELOP TRAINING LTD,7100322,27977.89,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,DE MONTFORT UNIVERSITY,7100328,157284.12,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,DERWENTSIDE COLLEGE,7100331,124275.03,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,DUDLEY COLLEGE OF TECHNOLOGY,7100346,189740.83,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Dutton Fisher Associates Limited,7100349,100506.27,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,EAST RIDING COLLEGE,7100376,28063.40,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,The Growth Company Limited,7100385,334553.17,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,ENCOMPASS CONSULTANCY LIMITED,7100391,103952.80,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Education and Skills Training & Development Ltd,7100394,28713.48,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,EASTLEIGH COLLEGE,7100397,103395.17,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,EEF LTD,7100400,185669.48,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Estio Training Limited,7100403,460977.04,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,ESSEX COUNTY COUNCIL,7100412,39839.98,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Interserve Learning & Employment (Services) Ltd,7100415,565536.71,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,EXETER COLLEGE,7100427,220055.61,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,FASHION RETAIL ACADEMY,7100430,31250.22,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,FARNBOROUGH COLLEGE OF TECHNOLOGY,7100442,40786.51,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,FAREPORT TRAINING ORGANISATION LTD,7100451,90068.30,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,First Intuition Reading Ltd,7100460,52300.41,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Firebrand Training Limited,7100463,397498.49,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,FAREHAM COLLEGE,7100466,73673.90,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Eliesha Training Ltd,7100484,31866.23,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,FURNESS COLLEGE,7100487,63577.47,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,GUARD BUSINESS SOLUTIONS Ltd,7100493,38376.52,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,HARTLEPOOL COLLEGE OF HE,7100520,78490.55,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,FITCH 7CITY LEARNING Ltd,7100523,127588.94,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,HTFT Partnership Limited,7100535,30279.79,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Intelligencia Training Limited,7100538,59678.04,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,KnowledgeBrief Limited,7100550,81855.83,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,ITEC Training solutions Ltd,7100553,25585.14,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Juice Talent Development Ltd,7100556,38871.34,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Keystone Training Ltd,7100559,33432.09,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Lighthouse (Training and Development) Ltd,7100577,94021.84,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Northern Powergrid (Yorkshire) Plc,7100604,67432.78,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Lomax Training Services Limted,7100610,31200.00,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,University Centre Quayside Ltd (NIMIIS LTD),7100613,40656.36,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,MIDDLESEX UNIVERSITY,7100628,171341.61,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,PARETO LAW LIMITED,7100637,165598.60,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Paragon Education & Skills Ltd,7100640,299618.13,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Pier Technology Ltd,7100655,29249.22,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,RAVENSBOURNE COLLEGE OF DESIGN & COMMUNICATION,7100682,52201.25,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,SOLIHULL COLLEGE T/A SOLIHULL COLLEGE & UNI CENTRE,7100703,130255.01,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,SR Supply Chain Consultants Ltd,7100706,62408.97,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Ricoh UK Ltd,7100712,54083.47,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,Skills4Stem Ltd,7100727,49126.63,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,TDR TRAINING LTD,7100736,31655.69,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,SPECSAVERS OPTICAL SUPERSTORES LIMITED,7100739,65085.27,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,STEPHENSON COLLEGE,7100742,150314.70,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,The National Logistics Academy Ltd,7100751,54845.35,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,THE SKILLS NETWORK LIMITED,7100763,47533.24,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,Education and Skills Funding Agency,12/02/2020,Grants expenditure,Apprenticeships Group,The JCB Academy,7100775,50465.47,Grants to educational establishments or not for profit organisations including other businesses
