Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Institute for Apprenticeships and Technical Education,20/12/2021,ICT costs ,Insights & Transformations - DSDS,Professional Data Management Services Limited,EFA-PI-25711,"40,220.78",ICT costs
Department for Education,Institute for Apprenticeships and Technical Education,20/12/2021,Frontline delivery,Delivery - Commissioning & Development ,City and Guilds of London Institute,EFA-PI-25728,"41,263.20",T Level Development 
Department for Education,Institute for Apprenticeships and Technical Education,22/12/2021,Frontline delivery,Delivery - Commissioning & Development ,City and Guilds of London Institute,EFA-PI-25729,"52,266.22",T Level Development 
Department for Education,Institute for Apprenticeships and Technical Education,23/12/2021,ICT costs ,Insights & Transformations - DSDS,Method4 Ltd,EFA-PI-25744,"39,348.46",ICT costs
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,ABACUS BELSIZE PRIMARY SCHOOL,22AYF0216305,"64,598.10",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Catholic Primary School,22AYF0238747,"144,795.65",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey CofE Academy,22AYF0241341,"65,382.34",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,"Abbey College, Ramsey",22AYF0215056,"391,204.02",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,"Abbey College, Ramsey",22AYF0215058,"48,858.77",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Grange Church of England Academy,22AYF0215063,"127,278.41",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Grange Church of England Academy,22AYF0215066,"570,487.76",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Hey Primary Academy,22AYF0247911,"217,308.65",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Hill Academy,22AYF0227536,"179,166.60",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Hill Academy,22AYF0227537,"79,999.97",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Hulton Primary School,22AYF0232863,"81,820.39",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Infants' School,22AYF0242679,"75,473.51",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Junior School,22AYF0242681,"101,159.54",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Mead Primary Academy,22AYF0244268,"215,567.74",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Park Academy,22AYF0232239,"71,822.72",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Park School,22AYF0244633,"470,451.35",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Park School,22AYF0244634,"40,241.94",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Primary School,22AYF0217639,"133,086.36",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Primary School,22AYF0246804,"145,589.95",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Road Primary School,22AYF0224297,"124,922.62",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Road Primary School,22AYF0224298,"25,557.32",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey School,22AYF0231877,"132,499.95",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey View,22AYF0219874,"33,333.32",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey View Primary Academy,22AYF0228144,"47,774.30",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbey Woods Academy,22AYF0216309,"62,810.25",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbeyfield Primary Academy,22AYF0224905,"140,726.30",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbeyfield School,22AYF0221507,"563,094.76",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbeyfield School,22AYF0221508,"50,735.45",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbeyfield School,22AYF0221509,"62,896.10",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbeyfields First School,22AYF0246347,"83,866.72",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbeygate Sixth Form College,22AYF0239258,"259,216.21",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbeymeads Community Primary School,22AYF0240377,"144,779.61",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbeywood Community School,22AYF0244536,"401,449.77",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbeywood Community School,22AYF0244539,"65,146.10",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbeywood First School,22AYF0220000,"79,784.83",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbot Alphege Academy,22AYF0244672,"29,019.75",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbots Green Primary Academy,22AYF0248190,"124,816.45",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbots Hall Primary Academy,22AYF0215087,"89,508.55",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbots Hall Primary School,22AYF0240865,"122,868.46",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbotsweld Primary School,22AYF0231669,"94,646.49",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abbs Cross Academy and Arts College,22AYF0230669,"412,762.68",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ABELLIO EAST MIDLANDS LIMITED,FCSAPP A413507-A,"50,533.56",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ABINGDON & WITNEY COLLEGE,ED212220210517155,"483,871.27",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ABINGDON & WITNEY COLLEGE,ED212220210517156,"100,800.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ABINGDON & WITNEY COLLEGE,ED212220210517159,"72,524.06",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ABINGDON & WITNEY COLLEGE,FCSAEB A178360-A,"-25,000.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ABINGDON & WITNEY COLLEGE,FCSAEB A179310-A,"141,385.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ABINGDON & WITNEY COLLEGE,FCSAEB A179311-A,"114,733.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ABINGDON & WITNEY COLLEGE,FCSAPP A412781-A,"-36,872.52",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ABINGDON & WITNEY COLLEGE,FCSAEB A179529-A,"-64,005.28",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ABINGDON & WITNEY COLLEGE,FCSAPP A418503-A,"34,456.14",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ABINGDON & WITNEY COLLEGE,FCSAPP A418507-A,"54,305.52",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ABINGDON & WITNEY COLLEGE,FCSAPP A424307-A,"42,832.23",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Abington Vale Primary School,22AYF0232164,"130,361.21",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ABM Training (UK) LTD,FCSAPP A425219-A,"-29,375.30",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ABM Training (UK) LTD,FCSAPP A425220-A,"34,009.52",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ACACIA TRAINING LTD,FCSAPP A412558-A,"-36,900.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ACACIA TRAINING LTD,FCSAEB A179721-A,"54,473.02",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ACACIA TRAINING LTD,FCSAPP A421000-A,"95,794.55",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ACACIA TRAINING LTD,FCSAPP A421001-A,"39,095.21",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ACACIA TRAINING LTD,FCSAPP A424717-A,"-195,843.66",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ACACIA TRAINING LTD,FCSAPP A424718-A,"232,565.60",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,Academy 1 Sports Ltd,FCSAPP A420055-A,"33,383.51",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Academy 360,22AYF0243903,"418,267.06",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,Academy Transformation Trust,ED212220210517512,"32,240.63",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,Academy Transformation Trust,FCSAEB A179758-A,"277,669.88",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Academy@Worden,22AYF0215345,"260,529.17",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ACCESS TO MUSIC LTD,ED212220210517667,"1,066,496.13",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ACCESS TO MUSIC LTD,ED212220210517671,"183,255.16",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ACCESS TO MUSIC LTD,EUPS757670,"250,000.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ACCESS TRAINING EAST MIDLANDS LTD,FCSAPP A418481-A,"54,449.88",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ACCESS TRAINING EAST MIDLANDS LTD,FCSAPP A424295-A,"29,119.08",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,Accipio Ltd,FCSAPP A418554-A,"31,642.28",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,Accountancy Learning Ltd,FCSAPP A424305-A,"36,245.11",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Accrington Academy,22AYF0247768,"46,463.06",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Accrington Academy,22AYF0247770,"484,817.16",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Accrington St Christopher's Church of England High,22AYF0215422,"433,257.95",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Accrington St Christopher's Church of England High,22AYF0215424,"113,532.01",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Accrington St Christopher's Church of England High,EUPS749232,"33,280.00",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,ACE Schools Plymouth,22AYF0247245,"52,161.65",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,ACE Schools Plymouth,22AYF0247246,"166,666.60",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,ACE Tiverton Special School,22AYF0247250,"60,833.31",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ACE TRAINING & CONSULTANCY LIMITED,EUPS757401,"-31,179.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,Achieve Training (Staffordshire) Ltd,ED212220210517587,"140,565.31",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,Achieve Training (Staffordshire) Ltd,ED212220210517589,"40,534.71",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,Achieve Training (Staffordshire) Ltd,FCSAPP A414969-A,"30,072.34",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,Achieve Training (Staffordshire) Ltd,FCSAPP A421171-A,"29,137.92",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,Achieve Training (Staffordshire) Ltd,EUPS757766,"-73,770.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,Achievement Training & Skills Ltd,FCSAPP A424528-A,"47,110.72",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,Achievement Training Limited,FCSAEB A179789-A,"34,560.99",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,Achievement Training Limited,FCSAPP A418423-A,"32,557.42",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,Achieving Excellence UK Ltd,FCSAPP A424282-A,"32,042.41",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Acklam Grange School,22AYF0244073,"705,205.41",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Ackton Pastures Primary School,22AYF0228089,"97,056.86",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Ackworth Mil Dam School,22AYF0248993,"53,324.83",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,ACLE ACADEMY,22AYF0246614,"216,603.83",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Acocks Green Primary School,22AYF0215490,"154,345.52",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Acomb Primary School,22AYF0233983,"93,960.46",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Acorn Academy,22AYF0232085,"69,066.18",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Acorn Free School,22AYF0239778,"28,333.32",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,Acorn Training,FCSAPP A424322-A,"28,481.06",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,Acorn Training,FCSAPP A424323-A,"80,418.43",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ACORN TRAINING CONSULTANTS LTD,ED212220210514614,"286,061.92",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ACORN TRAINING CONSULTANTS LTD,FCSAEB A177930-A,"63,381.70",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ACORN TRAINING CONSULTANTS LTD,FCSAEB A178100-A,"-63,381.70",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ACORN TRAINING CONSULTANTS LTD,FCSAEB A178156-A,"274,520.52",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ACORN TRAINING CONSULTANTS LTD,ED212220210517661,"215,315.42",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ACORN TRAINING CONSULTANTS LTD,ED212220210517662,"47,096.26",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ACORN TRAINING CONSULTANTS LTD,FCSAEB A179806-A,"108,993.24",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ACORN TRAINING CONSULTANTS LTD,EUPS757675,"100,577.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Acre Hall Primary School,22AYF0242271,"88,055.90",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Acre Rigg Academy,22AYF0247489,"103,695.97",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Acres Hill Community Primary School,22AYF0236585,"78,104.14",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Acresfield Academy,22AYF0232157,"63,697.10",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ACTIVATE LEARNING,ED212220210516525,"1,727,221.53",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ACTIVATE LEARNING,ED212220210516526,"202,272.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ACTIVATE LEARNING,ED212220210516527,"33,503.68",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ACTIVATE LEARNING,ED212220210516529,"398,178.10",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ACTIVATE LEARNING,FCSAEB A178593-A,"-148,112.08",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ACTIVATE LEARNING,FCSAEB A179001-A,"327,860.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ACTIVATE LEARNING,FCSAEB A179002-A,"38,142.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Funding,ACTIVATE LEARNING,FCSAEB A179667-A,"-91,038.92",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ACTIVATE LEARNING,FCSAPP A418591-A,"30,958.31",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ACTIVATE LEARNING,FCSAPP A418595-A,"190,000.97",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ACTIVATE LEARNING,FCSAPP A418597-A,"29,134.56",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ACTIVATE LEARNING,FCSAPP A419267-A,"50,192.55",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ACTIVATE LEARNING,FCSAPP A424348-A,"114,327.07",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ACTIVATE LEARNING,FCSAPP A424353-A,"66,779.12",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ACTIVATE LEARNING,FCSAPP A424949-A,"37,463.67",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Post-16 Funding,ACTIVATE LEARNING,FCSESF A157030-A,"-27,248.85",Current grants
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Acton CE Primary Academy,22AYF0235354,"51,199.08",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Ad Astra Infant School,22AYF0239594,"81,194.49",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Ada Lovelace Church of England High School,22AYF0247627,"330,619.02",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,17/12/2021,Grants Expenditure,ESFA Funding,ADA National College for Digital Skills,ED212220210516056,"54,395.84",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ADA National College for Digital Skills,FCSAPP A418404-A,"59,774.72",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/12/2021,Grants Expenditure,ESFA Apprenticeships,ADA National College for Digital Skills,FCSAPP A418407-A,"76,589.93",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Adams' Grammar School,22AYF0226316,"237,000.84",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Adams' Grammar School,22AYF0226317,"27,431.55",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Adams' Grammar School,22AYF0226318,"134,546.07",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Adderlane Academy,22AYF0249991,"34,825.87",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Addington Valley Academy,22AYF0232920,"58,333.31",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Adelaide Heath Academy,22AYF0250499,"39,166.65",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Adelaide Primary School,22AYF0227650,"163,338.94",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Adelaide School,22AYF0230936,"61,666.64",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Adisham Church of England Primary School,22AYF0246050,"30,190.39",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Adlington Primary School,22AYF0242644,"30,581.97",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Adlington St Paul's CE Primary School,22AYF0244039,"58,119.96",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Admiral Lord Nelson School,22AYF0245490,"499,819.20",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Admirals Academy,22AYF0223257,"83,146.30",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,20/12/2021,Other Goods & Services,"ESFA Customer Experience, Digital and Data",ADVIZA PARTNERSHIP,S-PINV027885,"241,930.00",Educational Goods & Services
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Aegir - A Specialist Academy,22AYF0231138,"73,333.30",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Aegir - A Specialist Academy,22AYF0231139,"26,666.66",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Aerodrome Primary Academy,22AYF0235129,"178,367.19",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,AIM Academy North London,22AYF0215714,"346,546.06",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Ainthorpe Primary School,22AYF0241345,"109,583.33",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Airedale Academy,22AYF0232205,"490,283.46",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Airedale Academy,22AYF0232207,"31,825.26",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Airedale Infant School,22AYF0232210,"56,409.93",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Airedale Junior School,22AYF0232214,"158,624.80",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/12/2021,Grants Expenditure,ESFA Funding,Airmyn Park Primary School,22AYF0223636,"29,818.22",Current grants - Academy Trust
