Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Avon Valley College,EUPS921393,"30,149.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Avonbourne Boys' Academy,22AYF0691419,"313,284.38 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Avonbourne Boys' Academy,EUPS920391,"49,519.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Avonbourne College,22AYF0691161,"396,797.47 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Avonbourne College,EUPS920398,"67,797.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Avonwood Primary School,22AYF0693883,"167,425.76 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Avonwood Primary School,22AYF0693884,"29,730.82 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Avonwood Primary School,EUPS920339,"26,787.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Awbridge Primary School,22AYF0691721,"51,504.29 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,AWE PLC,FCSAPP A494127-A,"58,279.02 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Awsworth Primary and Nursery School,22AYF0666493,"92,086.10 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Axbridge Church of England First School,22AYF0692695,"43,730.18 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Axe Valley Academy,22AYF0691126,"270,419.27 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Axe Valley Academy,EUPS922006,"45,216.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,ESFA Funding Directorate,AXIA SOLUTIONS LTD,FCSAEB A186424-A,"157,642.35 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,AXIA SOLUTIONS LTD,FCSAPP A493886-A,"28,623.99 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,AXIA SOLUTIONS LTD,FCSAPP A500284-A,"27,844.04 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Axminster Community Primary Academy,22AYF0658802,"72,185.71 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,17/06/2022,Grants Expenditure,ESFA Funding Directorate,AYLESBURY COLLEGE,ED212220210538393,"1,351,223.26 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,17/06/2022,Grants Expenditure,ESFA Funding Directorate,AYLESBURY COLLEGE,ED212220210538394,"126,720.00 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,17/06/2022,Grants Expenditure,ESFA Funding Directorate,AYLESBURY COLLEGE,ED212220210538397,"30,878.02 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,ESFA Funding Directorate,AYLESBURY COLLEGE,FCSAEB A186238-A,"203,146.00 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,AYLESBURY COLLEGE,FCSAPP A498897-A,"34,975.36 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,AYLESBURY COLLEGE,FCSAPP A498900-A,"26,730.58 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,AYLESBURY COLLEGE,FCSAPP A499593-A,"38,901.96 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylesbury Grammar School,22AYF0660672,"379,900.56 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylesbury Grammar School,22AYF0660673,"41,566.77 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylesbury Grammar School,22AYF0660674,"157,535.53 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylesbury Grammar School,EUPS919985,"67,362.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylesbury High School,22AYF0660678,"370,824.09 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylesbury High School,22AYF0660679,"40,264.50 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylesbury High School,22AYF0660680,"150,776.48 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylesbury High School,EUPS919976,"66,120.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylesford Primary School,22AYF0691898,"102,534.65 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylesford School and Sixth Form College,22AYF0660684,"444,719.06 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylesford School and Sixth Form College,22AYF0660687,"44,961.84 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylesford School and Sixth Form College,EUPS918958,"79,065.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylward Academy,22AYF0658367,"118,962.40 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylward Academy,22AYF0658370,"660,957.04 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylward Academy,EUPS913537,"109,090.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylward Primary School,22AYF0683564,"166,530.15 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Aylward Primary School,EUPS913556,"25,951.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Ayresome Primary School,22AYF0658888,"285,940.89 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Ayresome Primary School,EUPS915947,"40,235.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,ESFA Funding Directorate,B SKILL LTD,FCSAEB A186420-A,"64,764.90 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,ESFA Funding Directorate,B SKILL LTD,FCSAPP A488964-A,"-38,301.00 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,ESFA Funding Directorate,B SKILL LTD,FCSAPP A488965-A,"51,304.62 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,Babcock Skills Development & Training Ltd,FCSAPP A493687-A,"76,344.92 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,Babcock Skills Development & Training Ltd,FCSAPP A493691-A,"79,732.82 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,Babcock Training Limited,FCSAPP A493805-A,"325,436.25 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,Babcock Training Limited,FCSAPP A493806-A,"47,441.80 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,Babcock Training Limited,FCSAPP A493807-A,"39,820.11 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,Babcock Training Limited,FCSAPP A493808-A,"34,500.00 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,Babcock Training Limited,FCSAPP A493809-A,"1,549,996.34 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,Babcock Training Limited,FCSAPP A493810-A,"35,653.37 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,Babcock Training Limited,FCSAPP A493811-A,"56,590.74 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,Babcock Training Limited,FCSAPP A498920-A,"54,925.73 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,Babcock Training Limited,FCSAPP A498924-A,"76,256.57 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,30/06/2022,Grants Expenditure,ESFA Funding Directorate,Babergh District Council,23LAADD02857,"668,555.75 ",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,ESFA Funding Directorate,BABINGTON BUSINESS COLLEGE LTD,FCSAEB A186413-A,"125,048.29 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,BABINGTON BUSINESS COLLEGE LTD,FCSAPP A493842-A,"79,265.31 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,BABINGTON BUSINESS COLLEGE LTD,FCSAPP A493846-A,"1,142,566.31 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,BABINGTON BUSINESS COLLEGE LTD,FCSAPP A493848-A,"62,295.81 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,BABINGTON BUSINESS COLLEGE LTD,FCSAPP A498959-A,"80,082.28 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,BABINGTON BUSINESS COLLEGE LTD,FCSAPP A498963-A,"130,776.29 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Babington Community College,22AYF0673086,"687,891.27 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Babington Community College,22AYF0673088,"67,224.36 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Babington Community College,22AYF0673089,"33,333.32 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Babington Community College,EUPS920969,"114,022.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Babraham C of E Primary School,22AYF0685136,"29,015.70 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,ESFA Funding Directorate,Back 2 Work Complete Training Ltd,FCSAEB A186422-A,"208,703.18 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,ESFA Funding Directorate,Back 2 Work Complete Training Ltd,FCSAEB A186423-A,"-42,103.51 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Backwell C of E Junior School,22AYF0673442,"64,499.05 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Backwell School,22AYF0673445,"561,550.79 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Backwell School,22AYF0673446,"53,051.47 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Backwell School,22AYF0673447,"131,092.53 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Backwell School,EUPS910234,"36,096.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Backwell School,EUPS915881,"95,862.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Bacon's College,22AYF0691280,"58,532.13 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Bacon's College,22AYF0691282,"589,157.13 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Bacon's College,EUPS913104,"93,862.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Bacton Primary School,22AYF0671773,"45,584.03 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Bacup and Rawtenstall Grammar School,22AYF0660693,"365,911.67 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Bacup and Rawtenstall Grammar School,22AYF0660694,"40,213.17 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Bacup and Rawtenstall Grammar School,22AYF0660695,"158,010.40 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Bacup and Rawtenstall Grammar School,EUPS916722,"65,000.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Badbury Park Primary School,22AYF0683756,"28,932.86 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Badby School,22AYF0671207,"49,160.35 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Baden-Powell and St Peter's CofE Junior School,22AYF0664102,"205,193.45 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Baden-Powell and St Peter's CofE Junior School,22AYF0664103,"45,606.45 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Baden-Powell and St Peter's CofE Junior School,EUPS920371,"32,070.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Bader Primary School,22AYF0683037,"106,757.97 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Bader Special Academy,22AYF0675222,"68,333.31 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Badger Hill Academy,22AYF0675557,"55,005.49 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Badger Hill Primary School,22AYF0677307,"62,445.40 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Badocks Wood E-Act Academy,22AYF0666361,"83,083.20 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Badsey First School,22AYF0669079,"49,132.23 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,07/06/2022,IS/IT,ESFA Funding Directorate,Bae Systems Applied Intelligence Ltd,S-PINV029826,"66,373.86 ",ICT Support & Services,,,,,,,,,
Department for Education,ESFA,14/06/2022,IS/IT,Apprenticeships,Bae Systems Applied Intelligence Ltd,S-PINV029922,"87,721.50 ",Support - Managed Services,,,,,,,,,
Department for Education,ESFA,22/06/2022,Other Goods & Services,Customer Experience and Digital,Bae Systems Applied Intelligence Ltd,S-PINV030054,"37,992.22 ",Professional Services,,,,,,,,,
Department for Education,ESFA,24/06/2022,IS/IT,ESFA Funding Directorate,Bae Systems Applied Intelligence Ltd,S-PINV030066,"77,912.99 ",ICT Support & Services,,,,,,,,,
