Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,ST FRANCIS XAVIER SIXTH FORM COLLEGE,ED212220210525651,"373,832.58",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Francis Xavier's College,AYF2122-413893-32022-4633700001,"465,726.94",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Francis Xavier's College,AYF2122-413893-32022-4634100001,"52,060.27",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Frideswide Church of England Primary School,AYF2122-412730-32022-3784500001,"98,499.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gabriel's CE Primary School,AYF2122-413084-32022-4034700001,"74,575.70",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gabriels Church of England Academy,AYF2122-411032-32022-2538300001,"57,724.01",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gabriel's RC High School,AYF2122-414034-32022-4731900001,"483,462.92",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George and St Martin's Catholic Primary School,AYF2122-415677-32022-5947700001,"64,656.44",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George and St Teresa Catholic Primary School,AYF2122-412574-32022-3668300001,"58,939.59",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Georges Academy,AYF2122-416374-32022-6460100001,"108,333.29",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's Academy,AYF2122-413894-32022-4634900001,"873,201.56",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's Academy,AYF2122-413894-32022-4635100001,"25,649.74",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's Academy,AYF2122-413894-32022-4635300001,"145,062.36",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's Bickley CE Primary School,AYF2122-408037-32022-278500001,"127,654.29",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Georges C of E First School,AYF2122-410082-32022-1819100001,"65,083.17",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Georges Catholic Primary School,AYF2122-408201-32022-403300001,"66,930.93",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Georges Catholic Primary School,AYF2122-413935-32022-4664300001,"36,284.75",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Georges Catholic Primary School,AYF2122-413949-32022-4674300001,"52,227.31",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's Catholic Primary School,AYF2122-408558-32022-684300002,"138,164.37",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St George's Catholic Primary School, Bells Close",AYF2122-408453-32022-600500001,"40,789.51",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,ST GEORGE'S CATHOLIC SCHOOL,AYF2122-414658-32022-5179700002,"510,583.39",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,ST GEORGE'S CATHOLIC SCHOOL,AYF2122-414658-32022-5180300002,"101,264.14",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's Catholic Voluntary Academy,AYF2122-414009-32022-4716100001,"113,564.91",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's CE Primary School,AYF2122-409053-32022-1061500002,"81,113.01",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's CE Primary School,AYF2122-409574-32022-1438500001,"37,940.20",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's CE Primary School and Nursery,AYF2122-414582-32022-5116900001,"65,086.65",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's Church of England Primary School,AYF2122-416310-32022-6415300002,"29,039.86",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Georges Church School,AYF2122-414510-32022-5066900002,"61,194.82",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Georges CofE (Aided) Primary School,AYF2122-414899-32022-5373300001,"122,575.76",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St George's CofE Academy, Newtown",AYF2122-408424-32022-577700002,"134,406.78",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's CofE Primary Academy,AYF2122-413837-32022-4596500002,"30,994.23",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St George's CofE Primary Academy, Edgbaston",AYF2122-408425-32022-578500002,"82,984.21",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's CofE Primary School,AYF2122-413433-32022-4308100001,"81,029.00",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's Junior School,AYF2122-410052-32022-1799900001,"103,615.72",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's Primary School,AYF2122-417269-32022-7137100001,"79,825.49",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's School,AYF2122-413895-32022-4635900002,"416,883.07",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's School,AYF2122-413895-32022-4636300002,"159,151.44",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St George's School A Church of England Academy,AYF2122-409140-32022-1126100001,"497,064.51",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gerard's Catholic Primary School,AYF2122-413896-32022-4636900001,"43,997.07",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gerard's RC Primary School,AYF2122-412221-32022-3423300001,"54,314.55",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,ST GERMANS ACADEMY,AYF2122-411459-32022-2845500001,"30,546.58",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,08/03/2022,Grants Expenditure,ESFA Funding,St Gildas Catholic Primary School,E10921PN12180023,"70,455.74",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Giles Academy,AYF2122-410884-32022-2419100001,"152,324.60",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Giles' and St George's Church of England Academ,AYF2122-414097-32022-4782100001,"107,384.92",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Giles Catholic Primary School,AYF2122-415714-32022-5978700002,"65,801.03",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Giles Church of England Primary School,AYF2122-409575-32022-1439100001,"106,790.43",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Giles Church of England Primary School,AYF2122-409589-32022-1448100001,"34,116.38",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Giles CofE Academy,AYF2122-410104-32022-1837500002,"106,720.60",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Giles' School,AYF2122-416086-32022-6241900002,"116,666.62",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Godric's Catholic Primary School,AYF2122-408463-32022-610500001,"30,729.35",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St Godric's Catholic Primary School, Durham",AYF2122-408525-32022-659500001,"60,215.90",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gregory The Great Catholic School,AYF2122-415806-32022-6041700002,"298,874.22",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gregory The Great Catholic School,AYF2122-415806-32022-6042100002,"49,841.56",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Academy,AYF2122-408482-32022-625300001,"70,288.96",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Primary School,AYF2122-407909-32022-181900002,"134,708.45",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Primary School,AYF2122-412582-32022-3673700001,"97,644.66",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Primary School,AYF2122-413806-32022-4582300001,"82,574.47",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Primary School,AYF2122-415418-32022-5742700001,"59,771.97",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Primary School,AYF2122-415909-32022-6116900001,"61,372.19",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St Gregory's Catholic Primary School, Margate",AYF2122-411333-32022-2751900001,"80,165.42",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic School,AYF2122-411334-32022-2752500002,"481,961.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic School,AYF2122-411334-32022-2753100002,"88,941.90",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Science College,AYF2122-407927-32022-195700002,"498,659.12",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Science College,AYF2122-407927-32022-196100002,"94,761.33",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Gregory's RC Primary School,AYF2122-414033-32022-4731300001,"64,538.84",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Helena School,AYF2122-416025-32022-6201100001,"457,558.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Helen's Catholic Junior School,AYF2122-413906-32022-4644300002,"102,908.28",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Helens Catholic Primary School,AYF2122-408204-32022-405300001,"129,003.02",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Helen's Catholic Primary School,AYF2122-412592-32022-3681100001,"179,722.37",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Helen's Catholic Primary School,AYF2122-412592-32022-3681500001,"33,935.99",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Helen's CE Primary School,AYF2122-410105-32022-1838100002,"76,076.38",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,St Helens Chamber Limited,ED212220210527279,"35,110.31",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,ST HELENS COLLEGE,ED212220210525836,"698,261.38",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,ST HELENS COLLEGE,ED212220210525837,"42,415.20",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,ST HELENS COLLEGE,ED212220210525841,"25,825.08",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,ST HELENS COLLEGE,FCSAPP A454964-A,"40,901.82",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,ST HELENS COLLEGE,FCSAPP A454968-A,"38,273.35",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,ST HELENS COLLEGE,FCSAPP A458994-A,"-37,331.01",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,ST HELENS COLLEGE,FCSAPP A458995-A,"55,575.27",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,ST HELENS COLLEGE,FCSAPP A460915-A,"55,598.42",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,ST HELENS COLLEGE,FCSAPP A460918-A,"30,720.12",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,ST HELENS METRO BOROUGH COUNCIL,ED212220210527678,"134,379.12",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,03/03/2022,Grants Expenditure,ESFA Funding,ST HELENS METRO BOROUGH COUNCIL,LADSG2122-406234-32022-6900004,"5,044,125.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,22/03/2022,Grants Expenditure,ESFA Funding,ST HELENS METRO BOROUGH COUNCIL,LADSG2122-406234-32022-6900005,"5,003,639.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,31/03/2022,Grants Expenditure,ESFA Funding,ST HELENS METRO BOROUGH COUNCIL,LAADD2122T-406905-32022-181000019,"1,879,646.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Helen's Primary Academy,AYF2122-407741-32022-57900001,"81,702.80",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Helen's Primary School,AYF2122-408191-32022-395100001,"133,485.04",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Hilary School,AYF2122-411543-32022-2909900002,"70,584.91",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Hilda's CE Primary School,AYF2122-413757-32022-4548300001,"77,129.79",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Hild's Church of England School,AYF2122-412134-32022-3357100001,"370,521.34",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Hugh of Lincoln Catholic Primary School,AYF2122-417246-32022-7119900001,"61,050.18",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Ignatius Catholic Primary School,AYF2122-414556-32022-5095700001,"40,593.95",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Ives Infant Academy,AYF2122-413909-32022-4645900003,"52,277.42",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Ives Primary School,AYF2122-415389-32022-5720900001,"60,862.32",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Ives School,AYF2122-416486-32022-6546900001,"269,117.45",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Ivo School,AYF2122-408222-32022-420700001,"122,318.29",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Ivo School,AYF2122-408222-32022-421300001,"634,510.23",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James Catholic Primary School,AYF2122-411897-32022-3170700002,"69,008.79",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St James' Catholic Primary School, Hebburn",AYF2122-427315-32022-7259300001,"70,163.28",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James CE Primary School,AYF2122-408603-32022-721300001,"112,833.35",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James' Church of England Academy,AYF2122-413465-32022-4327900001,"66,948.97",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James' Church of England Primary Academy,AYF2122-409621-32022-1470900001,"122,893.68",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,ST JAMES CHURCH OF ENGLAND PRIMARY ACADEMY,AYF2122-412013-32022-3259500001,"50,642.17",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James Church of England Primary School,AYF2122-412882-32022-3890900001,"145,192.29",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James Church of England Primary School,AYF2122-414917-32022-5384500001,"65,060.73",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James' Church of England Primary School,AYF2122-411858-32022-3138900001,"54,093.69",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St James Church of England Primary School, Hanney",AYF2122-416764-32022-6763500001,"49,344.95",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James' Church Primary School,AYF2122-408661-32022-768300002,"98,364.28",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James Church School,AYF2122-414511-32022-5067300002,"133,725.19",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James' CofE Academy,AYF2122-414935-32022-5396100002,"68,365.78",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James CofE Junior School,AYF2122-409583-32022-1444500001,"109,238.52",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James' CofE Primary,AYF2122-411851-32022-3133900001,"72,504.10",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James CofE Primary & Nursery School,AYF2122-409493-32022-1389500001,"32,448.66",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James CofE Primary School,AYF2122-410405-32022-2046500001,"76,658.97",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James CofE Primary School,AYF2122-416892-32022-6858900001,"65,294.33",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James CofE Primary School Colchester,AYF2122-414918-32022-5385100001,"134,121.62",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James' CofE Primary School Gorton,AYF2122-413754-32022-4545900001,"151,391.82",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James Infant School,AYF2122-411116-32022-2596100001,"46,974.41",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James' Roman Catholic Primary School,AYF2122-414103-32022-4786100002,"66,550.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James School,AYF2122-416160-32022-6297300002,"450,195.22",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James the Great Academy,AYF2122-407742-32022-58700001,"63,699.59",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James the Great RC Primary and Nursery School,AYF2122-414102-32022-4785700002,"144,462.24",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James’ CE First School,AYF2122-409664-32022-1497700001,"34,560.16",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St James's CE High School,AYF2122-414549-32022-5090700001,"492,539.35",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Jerome CoE Bilingual Primary School,AYF2122-413910-32022-4646500001,"118,381.11",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,08/03/2022,Grants Expenditure,ESFA Funding,St Joachim's RC Primary School,AYF2122-412593-32022-3681900001,"104,252.80",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John and St Francis Church School,AYF2122-414512-32022-5067700002,"137,658.11",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Bosco Catholic Primary School,AYF2122-417737-32022-7210700001,"74,246.64",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Bosco Roman Catholic Voluntary Aided Primary School,AYF2122-434642-32022-7320900001,"65,611.07",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Boste Catholic Primary SChool,AYF2122-408519-32022-655300001,"59,556.55",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John CE Primary School,AYF2122-413044-32022-4003100001,"54,033.81",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John CofE Primary School,AYF2122-407805-32022-99700001,"36,122.10",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Fisher and Thomas More Catholic Primary Sc,AYF2122-416333-32022-6427900002,"113,932.00",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic College,AYF2122-409108-32022-1103700001,"433,780.04",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic College,AYF2122-409108-32022-1104100001,"49,537.92",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic High School,AYF2122-434437-32022-7288300001,"475,990.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic High School,AYF2122-434437-32022-7288500001,"39,356.31",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic High School,AYF2122-434437-32022-7288900001,"120,237.46",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic Primary School,AYF2122-411901-32022-3173100001,"69,560.83",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic Primary School,AYF2122-415910-32022-6117700001,"132,276.99",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,08/03/2022,Grants Expenditure,ESFA Funding,"St John Fisher Catholic Primary School, A Voluntar",AYF2122-415350-32022-5691100001,"70,976.59",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St John Fisher Catholic Primary School, Littlemore",AYF2122-415800-32022-6037700002,"72,299.54",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic Primary Voluntary Academy,AYF2122-408559-32022-684900002,"204,491.01",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic Voluntary Academy,AYF2122-408562-32022-686700001,"66,624.64",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic Voluntary Academy,AYF2122-408562-32022-687100001,"446,623.99",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic Voluntary Academy,AYF2122-414010-32022-4716900001,"75,110.47",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John of Beverley Catholic Primary School,AYF2122-413938-32022-4666300001,"53,396.89",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Plessington Catholic College,AYF2122-410967-32022-2495700001,"630,220.72",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Plessington Catholic College,AYF2122-410967-32022-2496100001,"124,368.38",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Rigby Catholic Primary School,AYF2122-412583-32022-3674300001,"124,266.69",Current grants - Academy Trust,,,,,,,,,
